4.664817510469865085e-03,1.614629493683081849e-03,0.000000000000000000e+00,5.474055172461852692e+00,8.535350712378493299e+00,0.000000000000000000e+00
4.749257174642189383e-03,1.661067315061057984e-03,0.000000000000000000e+00,5.392109319027735381e+00,8.590342902875937270e+00,0.000000000000000000e+00
4.834213793734257539e-03,1.708329278429088780e-03,0.000000000000000000e+00,5.309661050840006169e+00,8.644535987960965784e+00,0.000000000000000000e+00
4.919679072838977624e-03,1.756419968014322078e-03,0.000000000000000000e+00,5.226718403978109606e+00,8.697925510569728402e+00,0.000000000000000000e+00
5.005644679374176773e-03,1.805343880087786554e-03,0.000000000000000000e+00,5.143289451254518418e+00,8.750507098720341048e+00,0.000000000000000000e+00
5.092102244093942368e-03,1.855105422725374358e-03,0.000000000000000000e+00,5.059382301238454893e+00,8.802276465748589018e+00,0.000000000000000000e+00
5.179043362099613676e-03,1.905708915581723817e-03,0.000000000000000000e+00,4.975005097279868060e+00,8.853229410531204380e+00,0.000000000000000000e+00
5.266459593850240060e-03,1.957158589676938430e-03,0.000000000000000000e+00,4.890166016533832760e+00,8.903361817696781699e+00,0.000000000000000000e+00
5.354342466172327952e-03,2.009458587196071271e-03,0.000000000000000000e+00,4.804873268985555335e+00,8.952669657824397831e+00,0.000000000000000000e+00
5.442683473268694443e-03,2.062612961301308213e-03,0.000000000000000000e+00,4.719135096476144042e+00,9.001148987629997933e+00,0.000000000000000000e+00
5.531474077726253151e-03,2.116625675956773211e-03,0.000000000000000000e+00,4.632959771729329823e+00,9.048795950140627653e+00,0.000000000000000000e+00
5.620705711522558899e-03,2.171500605765879551e-03,0.000000000000000000e+00,4.546355597379288405e+00,9.095606774856562993e+00,0.000000000000000000e+00
5.710369777030935984e-03,2.227241535821152668e-03,0.000000000000000000e+00,4.459330904999741385e+00,9.141577777901432000e+00,0.000000000000000000e+00
5.800457648024028717e-03,2.283852161566438024e-03,0.000000000000000000e+00,4.371894054134492613e+00,9.186705362160392241e+00,0.000000000000000000e+00
5.890960670675594694e-03,2.341336088671414680e-03,0.000000000000000000e+00,4.284053431329564177e+00,9.230986017406449307e+00,0.000000000000000000e+00
5.981870164560389863e-03,2.399696832918327832e-03,0.000000000000000000e+00,4.195817449167085655e+00,9.274416320414990977e+00,0.000000000000000000e+00
6.073177423651972794e-03,2.458937820100850092e-03,0.000000000000000000e+00,4.107194545301098287e+00,9.316992935066624071e+00,0.000000000000000000e+00
6.164873717318275492e-03,2.519062385934983921e-03,0.000000000000000000e+00,4.018193181495425037e+00,9.358712612438401024e+00,0.000000000000000000e+00
6.256950291314781164e-03,2.580073775981913276e-03,0.000000000000000000e+00,3.928821842663754893e+00,9.399572190883517919e+00,0.000000000000000000e+00
6.349398368775151930e-03,2.641975145582706012e-03,0.000000000000000000e+00,3.839089035912097714e+00,9.439568596099578102e+00,0.000000000000000000e+00
6.442209151199159052e-03,2.704769559804775115e-03,0.000000000000000000e+00,3.749003289583748177e+00,9.478698841185513757e+00,0.000000000000000000e+00
6.535373819437762140e-03,2.768459993399996835e-03,0.000000000000000000e+00,3.658573152306908494e+00,9.516960026687243612e+00,0.000000000000000000e+00
6.628883534675195088e-03,2.833049330774387291e-03,0.000000000000000000e+00,3.567807192045109321e+00,9.554349340632192877e+00,0.000000000000000000e+00
6.722729439407910436e-03,2.898540365969234315e-03,0.000000000000000000e+00,3.476713995150566561e+00,9.590864058552737603e+00,0.000000000000000000e+00
6.816902658420244225e-03,2.964935802653580459e-03,0.000000000000000000e+00,3.385302165420613019e+00,9.626501543498692470e+00,0.000000000000000000e+00
6.911394299756656520e-03,3.032238254127953524e-03,0.000000000000000000e+00,3.293580323157339063e+00,9.661259246038941484e+00,0.000000000000000000e+00
7.006195455690420078e-03,3.100450243339232699e-03,0.000000000000000000e+00,3.201557104230570605e+00,9.695134704252300395e+00,0.000000000000000000e+00
7.101297203688617526e-03,3.169574202906546255e-03,0.000000000000000000e+00,3.109241159144318090e+00,9.728125543707731637e+00,0.000000000000000000e+00
7.196690607373316950e-03,3.239612475158087142e-03,0.000000000000000000e+00,3.016641152106817270e+00,9.760229477434004153e+00,0.000000000000000000e+00
7.292366717478797507e-03,3.310567312178735056e-03,0.000000000000000000e+00,2.923765760104292344e+00,9.791444305878904686e+00,0.000000000000000000e+00
7.388316572804706252e-03,3.382440875868373501e-03,0.000000000000000000e+00,2.830623671978555134e+00,9.821767916858116010e+00,0.000000000000000000e+00
7.484531201165012596e-03,3.455235238010784336e-03,0.000000000000000000e+00,2.737223587508565537e+00,9.851198285493865114e+00,0.000000000000000000e+00
7.581001620332648502e-03,3.528952380353007033e-03,0.000000000000000000e+00,2.643574216496066498e+00,9.879733474143451488e+00,0.000000000000000000e+00
7.677718838979714737e-03,3.603594194695040366e-03,0.000000000000000000e+00,2.549684277855405412e+00,9.907371632317767407e+00,0.000000000000000000e+00
7.774673857613138665e-03,3.679162482989776356e-03,0.000000000000000000e+00,2.455562498707655639e+00,9.934110996589923914e+00,0.000000000000000000e+00
7.871857669505672589e-03,3.755658957453037686e-03,0.000000000000000000e+00,2.361217613479145605e+00,9.959949890494094404e+00,0.000000000000000000e+00
7.969261261622121589e-03,3.833085240683605822e-03,0.000000000000000000e+00,2.266658363004499410e+00,9.984886724414693049e+00,0.000000000000000000e+00
8.066875615540699401e-03,3.911442865793114503e-03,0.000000000000000000e+00,2.171893493634295069e+00,1.000891999546599465e+01,0.000000000000000000e+00
8.164691708369401293e-03,3.990733276545686305e-03,0.000000000000000000e+00,2.076931756347437208e+00,1.003204828736232734e+01,0.000000000000000000e+00
8.262700513657302015e-03,4.070957827507193025e-03,0.000000000000000000e+00,1.981781905868344795e+00,1.005427027027894304e+01,0.000000000000000000e+00
8.360893002300672991e-03,4.152117784204008462e-03,0.000000000000000000e+00,1.886452699789048504e+00,1.007558470070368095e+01,0.000000000000000000e+00
8.459260143443829427e-03,4.234214323291139552e-03,0.000000000000000000e+00,1.790952897696289403e+00,1.009599042127955926e+01,0.000000000000000000e+00
